Timestamp;Date time;ccseCO2;ccsTVOC;scdCO2;scdTEMP;scdHUMID;H2S_concentration;H2S_boardtemp;NH3_concentration;NH3_boardtemp;CH4ppm;CH4RAWppm;HCHOmg/m3;TVOCppm
1719460465551;2024-06-27 10:54:25;400;0;551;28.83079529;92.51708984;0;31.54107666;1.521188021;31.97766304;7.447834015;41.74848938;;
1719460545503;2024-06-27 10:55:45;400;0;545;28.82011414;92.25463867;0;31.54107666;1.521188021;31.97766304;6.331840515;45.67312241;;
1719460625428;2024-06-27 10:57:05;400;0;548;28.79074097;92.21038818;0;31.54107666;1.521188021;31.86831856;10.80064774;43.38619995;;
1719460705369;2024-06-27 10:58:25;400;0;532;28.8067627;91.54968262;0;31.54107666;1.521188021;31.86831856;5.655834198;43.38619995;;
1719460785307;2024-06-27 10:59:45;400;0;504;28.77471924;91.24908447;0;31.43226051;1.521188021;31.86831856;8.801193237;45.25900269;;
1719460865256;2024-06-27 11:01:05;400;0;509;28.74267578;91.66107178;0;31.43226051;1.521188021;31.86831856;14.37219238;46.93340683;;
1719460945186;2024-06-27 11:02:25;400;0;509;28.74534607;91.81671143;0;31.43226051;1.521188021;31.86831856;9.366157532;43.69325256;;
1719461025126;2024-06-27 11:03:45;400;0;506;28.68125916;91.87927246;0;31.43226051;1.521188021;31.86831856;8.916160583;45.95203781;;
1719461105075;2024-06-27 11:05:05;400;0;516;28.73733521;91.61071777;0;31.43226051;1.521188021;31.75910568;8.386199951;45.78664398;;
1719461185006;2024-06-27 11:06:25;400;0;515;28.6946106;91.76025391;0;31.32356834;1.521188021;31.86831856;13.32724762;46.01483154;;
1719461264955;2024-06-27 11:07:44;400;0;517;28.64654541;92.02880859;0;31.43226051;1.521188021;31.75910568;15.30259705;47.60726547;;
1719461344905;2024-06-27 11:09:04;400;0;522;28.63586426;92.08526611;0;31.32356834;1.521188021;31.86831856;10.66178894;46.68340302;;
1719461424845;2024-06-27 11:10:24;400;0;507;28.55575562;91.42150879;0;31.32356834;1.521188021;31.75910568;8.484039307;45.52843857;;
1719461504784;2024-06-27 11:11:44;400;0;499;28.56643677;91.29486084;0;31.32356834;1.521188021;31.65002441;9.42124939;45.39535141;;
1719461584745;2024-06-27 11:13:04;400;0;490;28.51570129;90.82489014;0;31.21500587;1.521188021;31.65002441;9.26832962;45.30049133;;
1719461664666;2024-06-27 11:14:24;400;0;487;28.48098755;90.24200439;0;31.21500587;1.521188021;31.65002441;8.520637512;43.71492767;;
1719461744607;2024-06-27 11:15:44;400;0;488;28.41156006;89.65759277;0;31.1065731;1.521188021;31.54107666;8.391597748;44.52478027;;
1719461824530;2024-06-27 11:17:04;400;0;480;28.34213257;89.93530273;0;31.1065731;1.521188021;31.54107666;8.586235046;40.71393967;;
1719461904471;2024-06-27 11:18:24;400;0;482;28.36616516;89.7567749;0;30.99826622;1.521188021;31.54107666;6.123626709;42.8566246;;
1719461984411;2024-06-27 11:19:44;400;0;521;28.33679199;89.92004395;0;31.1065731;1.521188021;31.43226051;5.550178528;46.00340271;;
1719462064352;2024-06-27 11:21:04;400;0;509;28.27270508;89.9017334;0;30.99826622;1.521188021;31.43226051;7.447834015;41.50480652;;
1719462144292;2024-06-27 11:22:24;400;0;499;28.25401306;89.70489502;0;30.89008141;1.521188021;31.43226051;4.111068726;37.5794754;;
1719462224253;2024-06-27 11:23:44;400;0;471;28.20861816;89.25628662;0;30.89008141;1.521188021;31.43226051;3.52325058;38.19075012;;
1719462304175;2024-06-27 11:25:04;400;0;483;28.23799133;89.22576904;0;30.78201866;1.521188021;31.43226051;3.100723267;38.81353378;;
1719462384125;2024-06-27 11:26:24;400;0;497;28.22463989;89.44549561;0;30.89008141;1.521188021;31.32356834;5.953697205;43.11818695;;
1719462464055;2024-06-27 11:27:44;400;0;500;28.21128845;89.68811035;0;30.89008141;1.521188021;31.32356834;5.189380646;45.85461426;;
1719462544000;2024-06-27 11:29:04;400;0;514;28.22463989;90.43579102;0;30.89008141;1.521188021;31.32356834;11.54226685;44.92129135;;
1719462623951;2024-06-27 11:30:23;400;0;523;28.22463989;90.50140381;0;30.89008141;1.521188021;31.32356834;11.85971069;44.53580475;;
1719462703885;2024-06-27 11:31:43;400;0;511;28.27270508;90.1550293;0;30.89008141;1.521188021;31.32356834;7.536804199;42.16813278;;
1719462783827;2024-06-27 11:33:03;400;0;502;28.29673767;89.77355957;0;30.99826622;1.521188021;31.32356834;4.608310699;41.20721817;;
1719462863786;2024-06-27 11:34:23;400;0;503;28.29139709;89.5904541;0;30.99826622;1.521188021;31.32356834;3.847194672;37.46513748;;
1719462943699;2024-06-27 11:35:43;400;0;496;28.28338623;89.76745605;0;30.99826622;1.521188021;31.43226051;3.589385986;39.10138702;;
1719463023647;2024-06-27 11:37:03;400;0;497;28.28605652;89.89257813;0;30.99826622;1.521188021;31.43226051;6.439563751;38.3375206;;
1719463103578;2024-06-27 11:38:23;400;0;514;28.31008911;89.5401001;0;30.99826622;1.521188021;31.43226051;4.305469513;40.1445961;;
1719463183518;2024-06-27 11:39:43;400;0;527;28.36082458;89.13421631;0;30.99826622;1.521188021;31.43226051;3.832767487;38.95885849;;
1719463263457;2024-06-27 11:41:03;400;0;537;28.37417603;88.75732422;0;30.99826622;1.521188021;31.32356834;8.402339935;40.0282135;;
1719463343388;2024-06-27 11:42:23;400;0;537;28.36082458;88.35449219;0;30.99826622;1.521188021;31.43226051;4.61126709;40.37695694;;
1719463423330;2024-06-27 11:43:43;400;0;546;28.37684631;88.4475708;0;31.1065731;1.521188021;31.43226051;4.744358063;42.69713593;;
1719463503268;2024-06-27 11:45:03;400;0;529;28.3795166;88.52081299;0;30.99826622;1.521188021;31.43226051;9.015327454;44.53580475;;
1719463583207;2024-06-27 11:46:23;400;0;539;28.44894409;89.78729248;0;31.1065731;1.521188021;31.43226051;7.867237091;42.98462677;;
1719463663138;2024-06-27 11:47:43;400;0;547;28.46496582;90.07873535;0;31.1065731;1.521188021;31.54107666;6.067596436;39.43123245;;
1719463743075;2024-06-27 11:49:03;400;0;547;28.48365784;90.03448486;0;31.21500587;1.521188021;31.54107666;5.399673462;39.48237228;;
1719463823011;2024-06-27 11:50:23;400;0;529;28.4916687;89.51416016;0;31.21500587;1.521188021;31.54107666;6.331840515;43.66664505;;
1719463902953;2024-06-27 11:51:42;400;0;554;28.50502014;89.6697998;0;31.21500587;1.521188021;31.54107666;5.653377533;39.61320114;;
1719463982903;2024-06-27 11:53:02;400;0;555;28.56910706;88.56201172;0;31.21500587;1.521188021;31.65002441;1.698616028;39.21191025;;
1719464062815;2024-06-27 11:54:22;400;0;528;28.52905273;88.08135986;0;31.21500587;1.521188021;31.65002441;5.129688263;40.39157867;;
1719464142755;2024-06-27 11:55:42;400;0;533;28.55041504;87.78991699;0;31.21500587;1.521188021;31.65002441;4.096538544;38.99189377;;
1719464222685;2024-06-27 11:57:02;400;0;544;28.55041504;87.8692627;0;31.21500587;1.521188021;31.54107666;3.862346649;40.12471008;;
1719464302634;2024-06-27 11:58:22;400;0;534;28.53172302;87.92572021;0;31.32356834;1.521188021;31.54107666;7.389232635;40.41468811;;
1719464382561;2024-06-27 11:59:42;400;0;523;28.60649109;88.53302002;0;31.32356834;1.521188021;31.65002441;5.442123413;42.96331406;;
1719464462501;2024-06-27 12:01:02;400;0;529;28.60649109;89.12353516;0;31.32356834;1.521188021;31.65002441;5.665924072;42.11169815;;
1719464542458;2024-06-27 12:02:22;400;0;537;28.62251282;89.61334229;0;31.32356834;1.521188021;31.75910568;11.23213196;43.82353592;;
1719464622389;2024-06-27 12:03:42;400;0;530;28.66790771;89.35699463;0;31.32356834;1.521188021;31.75910568;7.142028809;43.11818695;;
1719464702308;2024-06-27 12:05:02;400;0;529;28.66256714;89.32647705;0;31.43226051;1.521188021;31.75910568;8.386581421;43.95832443;;
1719464782261;2024-06-27 12:06:22;400;0;520;28.72665405;88.97705078;0;31.32356834;1.521188021;31.75910568;6.909286499;43.80300903;;
1719464862187;2024-06-27 12:07:42;400;0;524;28.73733521;89.03656006;0;31.43226051;1.521188021;31.75910568;9.374023438;44.25188065;;
1719464942142;2024-06-27 12:09:02;400;0;529;28.73466492;88.78936768;0;31.43226051;1.521188021;31.75910568;6.456665039;41.74708939;;
1719465022055;2024-06-27 12:10:22;400;0;533;28.75068665;89.04876709;0;31.43226051;1.521188021;31.75910568;8.687843323;41.69015503;;
1719465102005;2024-06-27 12:11:42;400;0;530;28.75602722;88.80310059;0;31.43226051;1.521188021;31.86831856;5.409698486;39.75420761;;
1719465181939;2024-06-27 12:13:01;400;0;520;28.81744385;88.72833252;0;31.54107666;1.521188021;31.86831856;3.933929443;42.3952713;;
1719465261865;2024-06-27 12:14:21;400;0;551;28.84414673;89.09454346;0;31.54107666;1.521188021;31.86831856;9.099445343;40.66592407;;
1719465341804;2024-06-27 12:15:41;400;0;538;28.83880615;88.88244629;0;31.54107666;1.521188021;31.97766304;9.650569916;46.54085922;;
1719465421754;2024-06-27 12:17:01;400;0;533;28.86550903;88.3972168;0;31.54107666;1.521188021;31.86831856;8.806613922;47.13779831;;
1719465501683;2024-06-27 12:18:21;400;0;522;28.86817932;88.06915283;0;31.54107666;1.521188021;31.86831856;9.251880646;40.39467239;;
1719465581626;2024-06-27 12:19:41;400;0;529;28.92692566;88.19732666;0;31.65002441;1.521188021;31.86831856;5.787506104;40.27200317;;
1719465661571;2024-06-27 12:21:01;400;0;530;28.95629883;88.18511963;0;31.65002441;1.521188021;31.97766304;5.794460297;43.40233994;;
1719465741513;2024-06-27 12:22:21;400;0;515;28.96697998;88.75274658;0;31.75910568;1.521188021;31.97766304;9.317775726;47.110672;;
1719465821451;2024-06-27 12:23:41;400;0;530;28.99368286;88.69018555;0;31.65002441;1.521188021;31.97766304;8.504440308;41.48752594;;
1719465901389;2024-06-27 12:25:01;400;0;520;29.00436401;89.0335083;0;31.75910568;1.521188021;31.97766304;6.581775665;41.59723282;;
1719465981300;2024-06-27 12:26:21;400;0;535;29.03106689;88.53759766;0;31.75910568;1.521188021;31.97766304;6.556388855;41.85603714;;
1719466061262;2024-06-27 12:27:41;400;0;529;29.09515381;87.26959229;0;31.75910568;1.521188021;32.08714294;7.126335144;43.65534592;;
1719466141189;2024-06-27 12:29:01;400;0;538;29.10850525;87.24517822;0;31.86831856;1.521188021;32.08714294;6.492660522;38.87606812;;
1719466221128;2024-06-27 12:30:21;400;0;519;29.12185669;87.89215088;0;31.86831856;1.521188021;32.08714294;8.53143692;43.83922577;;
1719466301070;2024-06-27 12:31:41;400;0;533;29.17526245;88.21563721;0;31.86831856;1.521188021;32.19675827;7.505783081;40.26201248;;
1719466381000;2024-06-27 12:33:01;400;0;524;29.21264648;88.13323975;0;31.97766304;1.521188021;32.19675827;4.835063934;39.71974182;;
1719466460941;2024-06-27 12:34:20;400;0;503;29.30076599;88.2522583;0;31.97766304;1.521188021;32.19675827;6.743297577;43.35931778;;
1719466540897;2024-06-27 12:35:40;400;0;530;29.31945801;87.80975342;0;31.97766304;1.521188021;32.30651093;7.005348206;40.5527153;;
1719466620825;2024-06-27 12:37:00;400;0;542;29.36218262;88.72528076;0;32.08714294;1.521188021;32.30651093;7.824768066;40.52761078;;
1719466700757;2024-06-27 12:38:20;400;0;549;29.42893982;89.04418945;0;32.19675827;1.521188021;32.41640091;6.32157135;40.23709869;;
1719466780701;2024-06-27 12:39:40;400;0;551;29.46365356;88.85650635;0;32.19675827;1.521188021;32.41640091;4.709777832;39.30802536;;
1719466860642;2024-06-27 12:41:00;400;0;538;29.5677948;88.76190186;0;32.30651093;1.521188021;32.52643204;4.891029358;38.95324326;;
1719466940572;2024-06-27 12:42:20;400;0;541;29.62921143;88.33312988;0;32.30651093;1.521188021;32.52643204;1.90177536;37.2140007;;
1719467020512;2024-06-27 12:43:40;400;0;538;29.71199036;87.90130615;0;32.41640091;1.521188021;32.7469101;2.6498909;41.14517975;;
1719467100466;2024-06-27 12:45:00;400;0;558;29.74136353;87.80212402;0;32.41640091;1.521188021;32.63660049;5.769184113;40.77191544;;
1719467180402;2024-06-27 12:46:20;400;0;561;29.80545044;87.73193359;0;32.52643204;1.521188021;32.85736084;5.79763031;37.89849854;;
1719467260344;2024-06-27 12:47:40;400;0;546;29.92294312;87.11853027;0;32.52643204;1.521188021;32.85736084;6.285327911;41.68644714;;
1719467340272;2024-06-27 12:49:00;400;0;546;29.93629456;86.94152832;0;32.63660049;1.521188021;32.85736084;16.50268936;42.64424133;;
1719467420214;2024-06-27 12:50:20;400;0;560;29.97367859;86.57989502;0;32.63660049;1.521188021;32.96796036;6.280647278;40.18440628;;
1719467500152;2024-06-27 12:51:40;400;0;574;30.01373291;86.33117676;0;32.7469101;1.521188021;32.96796036;5.908050537;42.89384842;;
1719467580082;2024-06-27 12:53:00;400;0;594;30.05378723;86.20910645;0;32.7469101;1.521188021;33.07870102;3.148223877;40.22214508;;
1719467660022;2024-06-27 12:54:20;400;0;590;30.14724731;86.27624512;0;32.7469101;1.521188021;33.07870102;10.82382584;40.11476517;;
1719467739963;2024-06-27 12:55:39;400;0;555;30.14457703;85.81390381;0;32.85736084;1.521188021;33.07870102;4.30802536;41.37794876;;
1719467819914;2024-06-27 12:56:59;400;0;533;30.14724731;85.83984375;0;32.85736084;1.521188021;33.18958664;5.630664825;41.17075729;;
1719467899847;2024-06-27 12:58:19;400;0;544;30.16593933;85.7421875;0;32.85736084;1.521188021;33.07870102;4.038490295;39.43839645;;
1719467979789;2024-06-27 12:59:39;400;0;580;30.15525818;86.04278564;0;32.7469101;1.521188021;33.18958664;4.376232147;39.79037857;;
1719468059742;2024-06-27 13:00:59;400;0;541;30.22201538;85.87493896;0;32.85736084;1.521188021;33.30062103;4.250785828;41.5560112;;
1719468139676;2024-06-27 13:02:19;400;0;536;30.27542114;86.03057861;0;32.96796036;1.521188021;33.30062103;8.622871399;39.80674362;;
1719468219606;2024-06-27 13:03:39;400;0;559;30.28076172;86.03057861;0;32.96796036;1.521188021;33.30062103;8.198459625;41.72063828;;
1719468299558;2024-06-27 13:04:59;400;0;553;30.28877258;86.41967773;0;32.96796036;1.521188021;33.4118042;13.41800308;41.42075729;;
1719468379501;2024-06-27 13:06:19;400;0;586;30.35018921;87.16583252;0;33.07870102;1.521188021;33.30062103;14.62957764;46.64863968;;
1719468459438;2024-06-27 13:07:39;400;0;611;30.40092468;87.16125488;0;33.18958664;1.521188021;33.4118042;5.454792023;39.0160675;;
1719468539388;2024-06-27 13:08:59;400;0;636;30.50773621;87.07733154;0;33.18958664;1.521188021;33.52313614;1.612449646;36.98529053;;
1719468619319;2024-06-27 13:10:19;400;0;579;30.52642822;86.62109375;0;33.18958664;1.521188021;33.52313614;0.044685364;39.45793152;;
1719468699269;2024-06-27 13:11:39;400;0;588;30.57449341;86.59667969;0;33.30062103;1.521188021;33.63462067;1.251235962;40.01442719;;
1719468779209;2024-06-27 13:12:59;400;0;584;30.59585571;86.22436523;0;33.18958664;1.521188021;33.52313614;12.35823441;42.23186493;;
1719468859149;2024-06-27 13:14:19;400;0;591;30.62522888;86.16485596;0;33.30062103;1.521188021;33.63462067;2.704410553;38.1387558;;
1719468939088;2024-06-27 13:15:39;400;0;593;30.7106781;86.39373779;0;33.4118042;1.521188021;33.63462067;0.54499054;37.67268372;;
1719469019042;2024-06-27 13:16:59;400;0;595;30.67329407;85.8291626;0;33.4118042;1.521188021;33.63462067;4.66078949;36.89790344;;
1719469098960;2024-06-27 13:18:18;400;0;591;30.69999695;86.18621826;0;33.52313614;1.521188021;33.74625015;0.54499054;36.65323639;;
1719469178911;2024-06-27 13:19:38;400;0;626;30.72402954;86.27166748;0;33.4118042;1.521188021;33.74625015;1.246761322;34.96796799;;
1719469258859;2024-06-27 13:20:58;400;0;626;30.72937012;86.24572754;0;33.52313614;1.521188021;33.74625015;0.057693481;38.62717819;;
1719469338791;2024-06-27 13:22:18;400;0;586;30.80947876;85.69946289;0;33.52313614;1.521188021;33.74625015;3.627178192;34.29966354;;
1719469418741;2024-06-27 13:23:38;400;0;560;30.83618164;85.68267822;0;33.52313614;1.521188021;33.85803986;3.247451782;35.01676178;;
1719469498672;2024-06-27 13:24:58;400;0;540;30.86555481;85.70404053;0;33.63462067;1.521188021;33.85803986;1.11945343;37.55962372;;
1719469578612;2024-06-27 13:26:18;400;0;552;30.91896057;85.45837402;0;33.63462067;1.521188021;33.96998215;0.012428284;34.07215118;;
1719469658556;2024-06-27 13:27:38;400;0;548;30.97770691;85.44311523;0;33.74625015;1.521188021;33.96998215;4.742675781;35.40190125;;
1719469738482;2024-06-27 13:28:58;400;0;551;31.07650757;85.33325195;0;33.85803986;1.521188021;34.08208084;1.041492462;35.02735519;;
1719469818422;2024-06-27 13:30:18;400;0;554;31.15661621;84.9105835;0;33.85803986;1.521188021;34.08208084;0.177993774;38.26166916;;
1719469898372;2024-06-27 13:31:38;400;0;580;31.22070313;85.37750244;0;33.85803986;1.521188021;34.19433594;1.347396851;38.86788559;;
1719469978314;2024-06-27 13:32:58;400;0;640;31.29013062;86.12670898;0;33.96998215;1.521188021;34.19433594;7.89944458;35.6267662;;
1719470058254;2024-06-27 13:34:18;400;0;636;31.26075745;85.96954346;0;34.08208084;1.521188021;34.19433594;4.02400589;34.84816742;;
1719470138194;2024-06-27 13:35:38;400;0;599;31.31950378;85.41564941;0;33.96998215;1.521188021;34.19433594;4.02400589;34.07215118;;
1719470218141;2024-06-27 13:36:58;400;0;573;31.22070313;85.01434326;0;33.96998215;1.521188021;34.19433594;0.384407043;34.18155289;;
1719470298083;2024-06-27 13:38:18;400;0;586;31.12991333;85.63690186;0;33.74625015;1.521188021;34.30674362;0.384407043;35.40789795;;
1719470378015;2024-06-27 13:39:38;400;0;598;31.06048584;86.42730713;0;33.74625015;1.521188021;34.19433594;0.496646881;35.14755249;;
1719470457946;2024-06-27 13:40:57;400;0;598;31.00708008;86.99951172;0;33.74625015;1.521188021;34.19433594;3.880901337;35.63116837;;
1719470537906;2024-06-27 13:42:17;400;0;585;31.0017395;87.09411621;0;33.63462067;1.521188021;34.08208084;0.208442688;34.4740181;;
1719470617836;2024-06-27 13:43:37;400;0;589;30.90026855;87.20703125;0;33.63462067;1.521188021;33.96998215;0.143192291;40.47743988;;
1719470697777;2024-06-27 13:44:57;400;0;589;30.81748962;87.77923584;0;33.52313614;1.521188021;33.96998215;0.92357254;36.04847717;;
1719470777706;2024-06-27 13:46:17;400;0;607;30.78277588;88.3605957;0;33.52313614;1.521188021;33.96998215;12.49510574;37.00360107;;
1719470857657;2024-06-27 13:47:37;400;0;615;30.72937012;88.52081299;0;33.30062103;1.521188021;33.85803986;0.622367859;36.98070145;;
1719470937587;2024-06-27 13:48:57;400;0;621;30.65994263;88.90075684;0;33.4118042;1.521188021;33.85803986;4.176181793;41.15620422;;
1719471017548;2024-06-27 13:50:17;400;0;636;30.68397522;89.45159912;0;33.4118042;1.521188021;33.74625015;2.739017487;38.00673676;;
1719471097467;2024-06-27 13:51:37;400;0;701;30.64926147;90.22369385;0;33.30062103;2.317328691;33.74625015;16.97062683;47.12612915;;
1719471177420;2024-06-27 13:52:57;400;0;704;30.63323975;90.10314941;0;33.30062103;2.317328691;33.74625015;4.367706299;45.051651;;
1719471257351;2024-06-27 13:54:17;400;0;698;30.58784485;90.17486572;0;33.30062103;2.317328691;33.74625015;3.370574951;36.3653717;;
1719471337292;2024-06-27 13:55:37;400;0;744;30.56381226;90.27862549;0;33.30062103;2.317328691;33.74625015;3.536872864;44.74328613;;
1719471417234;2024-06-27 13:56:57;400;0;727;30.57182312;89.75219727;0;33.18958664;2.317328691;33.74625015;4.962989807;44.31118393;;
1719471497163;2024-06-27 13:58:17;400;0;667;30.52108765;89.24255371;0;33.30062103;1.521188021;33.63462067;5.467418671;38.91944885;;
1719471577099;2024-06-27 13:59:37;400;0;614;30.48103333;89.11895752;0;33.18958664;1.521188021;33.63462067;5.329692841;45.37844467;;
1719471657057;2024-06-27 14:00:57;400;0;607;30.43029785;90.15197754;0;33.18958664;1.521188021;33.63462067;1.731895447;38.5320816;;
1719471736980;2024-06-27 14:02:16;400;0;615;30.40893555;90.49835205;0;33.18958664;1.521188021;33.63462067;0.633045197;36.49777985;;
1719471816920;2024-06-27 14:03:36;400;0;615;30.41427612;90.96069336;0;33.18958664;1.521188021;33.63462067;1.497779846;43.49368286;;
1719471896861;2024-06-27 14:04:56;400;0;637;30.40626526;91.01409912;0;33.07870102;1.521188021;33.52313614;2.258392334;36.19600296;;
1719471976793;2024-06-27 14:06:16;400;0;660;30.36888123;91.49780273;0;33.07870102;2.317328691;33.52313614;6.822319031;35.94579315;;
1719472056730;2024-06-27 14:07:36;400;0;680;30.33416748;91.28875732;0;32.96796036;2.317328691;33.52313614;4.038490295;42.65322113;;
1719472136677;2024-06-27 14:08:56;400;0;636;30.29411316;91.0369873;0;33.07870102;1.521188021;33.52313614;1.511348724;34.69430161;;
1719472216606;2024-06-27 14:10:16;400;0;616;30.31814575;90.965271;0;32.96796036;1.521188021;33.4118042;1.511348724;36.24676132;;
1719472296556;2024-06-27 14:11:36;400;0;604;30.29945374;90.92559814;0;32.85736084;1.521188021;33.4118042;0.172000885;35.40190125;;
1719472376481;2024-06-27 14:12:56;400;0;601;30.26473999;91.36962891;0;32.96796036;1.521188021;33.4118042;0.401901245;32.40733719;;
1719472456419;2024-06-27 14:14:16;400;0;601;30.24604797;91.49780273;0;32.96796036;1.521188021;33.4118042;0.053356171;39.54950333;;
1719472536368;2024-06-27 14:15:36;400;0;666;30.25138855;91.98303223;0;33.07870102;2.317328691;33.4118042;3.808750153;39.03365707;;
1719472616297;2024-06-27 14:16:56;400;0;642;30.26473999;91.46728516;0;32.96796036;1.521188021;33.30062103;0;36.51585007;;
1719472696225;2024-06-27 14:18:16;400;0;629;30.23803711;91.54663086;0;32.96796036;2.317328691;33.30062103;7.644241333;34.46063232;;
1719472776175;2024-06-27 14:19:36;400;0;628;30.2166748;91.40319824;0;32.96796036;2.317328691;33.30062103;2.879722595;37.14126205;;
1719472856123;2024-06-27 14:20:56;400;0;716;30.20332336;92.41027832;0;32.96796036;2.317328691;33.30062103;2.141262054;35.65320969;;
1719472936043;2024-06-27 14:22:16;400;0;685;30.25405884;92.6574707;0;33.07870102;3.113469362;33.30062103;0.879165649;32.72052002;;
1719473015982;2024-06-27 14:23:35;400;0;673;30.23536682;92.68341064;0;32.85736084;3.113469362;33.30062103;0.879165649;30.10968781;;
1719473095929;2024-06-27 14:24:55;400;0;621;30.2620697;92.28515625;0;32.85736084;2.317328691;33.4118042;0;31.5745182;;
1719473175867;2024-06-27 14:26:15;400;0;627;30.26473999;92.56896973;0;32.96796036;2.317328691;33.30062103;0;32.71272659;;
1719473255792;2024-06-27 14:27:35;400;0;628;30.22201538;92.43469238;0;32.96796036;2.317328691;33.30062103;0;35.92357254;;
1719473335730;2024-06-27 14:28:55;400;0;627;30.2166748;92.35992432;0;32.96796036;2.317328691;33.30062103;0.92357254;33.50785446;;
1719473415670;2024-06-27 14:30:15;400;0;665;30.21934509;92.38433838;0;32.96796036;3.113469362;33.30062103;0;31.31050682;;
1719473495599;2024-06-27 14:31:35;400;0;670;30.21400452;92.25006104;0;32.96796036;3.113469362;33.4118042;0;32.4761467;;
1719473575538;2024-06-27 14:32:55;400;0;674;30.22468567;92.49267578;0;32.85736084;3.113469362;33.18958664;2.751716614;31.94600677;;
1719473655476;2024-06-27 14:34:15;400;0;642;30.20332336;92.64373779;0;32.85736084;3.113469362;33.30062103;0;30.54811287;;
1719473735421;2024-06-27 14:35:35;400;0;682;30.18463135;92.78717041;0;32.85736084;3.113469362;33.30062103;0;39.0288353;;
1719473815349;2024-06-27 14:36:55;400;0;669;30.17929077;92.78259277;0;32.96796036;3.113469362;33.30062103;4.028835297;34.09320831;;
1719473895300;2024-06-27 14:38:15;400;0;656;30.22201538;92.99468994;0;32.96796036;3.113469362;33.30062103;1.36353302;34.35906982;;
1719473975229;2024-06-27 14:39:35;400;0;680;30.20065308;93.15185547;0;32.85736084;3.113469362;33.18958664;0;31.57506371;;
1719474055190;2024-06-27 14:40:55;400;0;664;30.20332336;92.83294678;0;32.85736084;3.113469362;33.30062103;0;32.76098251;;
1719474135111;2024-06-27 14:42:15;400;0;654;30.16059875;92.71697998;0;32.85736084;3.113469362;33.30062103;0;33.40814209;;
1719474215060;2024-06-27 14:43:35;400;0;684;30.19798279;93.41430664;0;32.85736084;3.909610033;33.18958664;0;36.1641655;;
1719474294992;2024-06-27 14:44:54;400;0;698;30.22735596;93.46008301;0;32.85736084;3.909610033;33.30062103;1.164165497;31.80215454;;
1719474374942;2024-06-27 14:46:14;400;0;686;30.20065308;93.48449707;0;32.85736084;3.909610033;33.30062103;1.164165497;31.23934937;;
1719474454873;2024-06-27 14:47:34;400;0;658;30.22201538;93.20220947;0;32.85736084;3.909610033;33.30062103;1.164165497;31.03622246;;
1719474534824;2024-06-27 14:48:54;400;0;682;30.16860962;93.17169189;0;32.96796036;3.909610033;33.30062103;0;30.70201492;;
1719474614754;2024-06-27 14:50:14;400;0;655;30.17127991;93.13812256;0;32.96796036;3.909610033;33.30062103;0;30.15088272;;
1719474694704;2024-06-27 14:51:34;400;0;647;30.21934509;92.89855957;0;32.85736084;3.113469362;33.30062103;0;31.57841682;;
1719474774635;2024-06-27 14:52:54;400;0;645;30.2166748;93.22509766;0;32.85736084;3.113469362;33.30062103;0;32.82293701;;
1719474854593;2024-06-27 14:54:14;400;0;667;30.16860962;93.26324463;0;32.96796036;3.113469362;33.18958664;0;30.00540924;;
1719474934515;2024-06-27 14:55:34;400;0;669;30.17929077;93.44177246;0;32.7469101;4.705750942;33.30062103;0;30.70201492;;
1719475014445;2024-06-27 14:56:54;400;0;673;30.15258789;93.42498779;0;32.85736084;4.705750942;33.30062103;0;30.12457466;;
1719475094403;2024-06-27 14:58:14;400;0;682;30.18997192;93.26782227;0;32.85736084;3.909610033;33.18958664;0;29.16684151;;
1719475174327;2024-06-27 14:59:34;400;0;642;30.17929077;93.12133789;0;32.85736084;3.909610033;33.18958664;0;30.25155449;;
1719475254266;2024-06-27 15:00:54;400;0;625;30.1285553;92.72918701;0;32.85736084;3.113469362;33.18958664;0;28.4512558;;
1719475334196;2024-06-27 15:02:14;400;0;582;30.09384155;92.53692627;0;32.7469101;3.113469362;33.18958664;0;31.36735916;;
1719475414147;2024-06-27 15:03:34;400;0;599;30.0617981;92.8894043;0;32.85736084;3.909610033;33.18958664;0;32.81483841;;
1719475494077;2024-06-27 15:04:54;400;0;596;30.03509521;93.03588867;0;32.7469101;3.909610033;33.18958664;0;30.04668427;;
1719475574006;2024-06-27 15:06:14;400;0;631;30.06446838;93.36700439;0;32.63660049;4.705750942;33.18958664;0;28.27103043;;
1719475653957;2024-06-27 15:07:33;400;0;627;30.03509521;93.52874756;0;32.7469101;3.909610033;33.18958664;0;32.02517319;;
1719475733886;2024-06-27 15:08:53;400;0;611;30.01373291;93.4967041;0;32.63660049;3.113469362;33.18958664;0;29.00042534;;
1719475813836;2024-06-27 15:10:13;400;0;581;29.98970032;93.38684082;0;32.7469101;3.113469362;33.18958664;0;29.86116219;;
1719475893766;2024-06-27 15:11:33;400;0;579;29.96032715;93.3303833;0;32.7469101;3.113469362;33.07870102;0;29.30979347;;
1719475973710;2024-06-27 15:12:53;400;0;579;30.00572205;93.46008301;0;32.63660049;3.909610033;33.07870102;0;28.98611641;;
1719476053656;2024-06-27 15:14:13;400;0;577;29.97634888;93.50280762;0;32.63660049;3.113469362;33.07870102;0;28.8124733;;
1719476133592;2024-06-27 15:15:33;400;0;567;29.96299744;93.33648682;0;32.63660049;3.909610033;33.07870102;0;28.06848335;;
